T,O,H,L,C,V
2020-03-30 03:00:00+00:00,107.316,107.516,107.235,107.354,3079.0
2020-03-30 04:00:00+00:00,107.353,107.708,107.328,107.606,2937.0
2020-03-30 05:00:00+00:00,107.604,107.946,107.582,107.734,4154.0
2020-03-30 06:00:00+00:00,107.736,108.175,107.658,108.151,5887.0
2020-03-30 07:00:00+00:00,108.153,108.247,107.933,107.993,6518.0
2020-03-30 08:00:00+00:00,107.994,108.048,107.606,107.63,5972.0
2020-03-30 09:00:00+00:00,107.628,107.852,107.496,107.842,5210.0
2020-03-30 10:00:00+00:00,107.84,108.034,107.819,107.947,4111.0
2020-03-30 11:00:00+00:00,107.945,108.076,107.825,107.99,3622.0
2020-03-30 12:00:00+00:00,107.988,108.296,107.981,108.272,5563.0
2020-03-30 13:00:00+00:00,108.274,108.288,107.814,107.876,9091.0
2020-03-30 14:00:00+00:00,107.878,108.164,107.654,108.065,10718.0
2020-03-30 15:00:00+00:00,108.066,108.176,107.908,108.064,7114.0
2020-03-30 16:00:00+00:00,108.062,108.084,107.819,107.914,5001.0
2020-03-30 17:00:00+00:00,107.916,108.106,107.856,108.024,2980.0
2020-03-30 18:00:00+00:00,108.022,108.073,107.836,107.998,4362.0
2020-03-30 19:00:00+00:00,108.0,108.046,107.746,107.752,4994.0
2020-03-30 20:00:00+00:00,107.754,107.952,107.749,107.778,1341.0
2020-03-30 21:00:00+00:00,107.778,107.883,107.738,107.839,215.0
2020-03-30 22:00:00+00:00,107.836,107.992,107.811,107.982,1140.0
2020-03-30 23:00:00+00:00,107.98,108.212,107.978,108.076,2472.0
2020-03-31 00:00:00+00:00,108.078,108.73,107.928,108.53,9598.0
2020-03-31 01:00:00+00:00,108.532,108.706,108.402,108.486,9138.0
2020-03-31 02:00:00+00:00,108.487,108.664,108.432,108.542,5645.0
2020-03-31 03:00:00+00:00,108.544,108.573,108.321,108.393,4679.0
2020-03-31 04:00:00+00:00,108.391,108.49,108.186,108.262,4639.0
2020-03-31 05:00:00+00:00,108.26,108.367,108.177,108.218,4106.0
2020-03-31 06:00:00+00:00,108.216,108.458,108.098,108.356,6839.0
2020-03-31 07:00:00+00:00,108.358,108.614,108.312,108.42,6684.0
2020-03-31 08:00:00+00:00,108.418,108.524,108.258,108.516,4834.0
2020-03-31 09:00:00+00:00,108.517,108.528,108.33,108.47,4068.0
2020-03-31 10:00:00+00:00,108.468,108.62,108.425,108.616,3913.0
2020-03-31 11:00:00+00:00,108.618,108.728,108.518,108.568,5182.0
2020-03-31 12:00:00+00:00,108.566,108.621,108.258,108.408,8852.0
2020-03-31 13:00:00+00:00,108.41,108.486,108.056,108.244,8317.0
2020-03-31 14:00:00+00:00,108.242,108.324,107.88,107.935,13123.0
2020-03-31 15:00:00+00:00,107.932,108.058,107.462,107.548,13123.0
2020-03-31 16:00:00+00:00,107.546,107.912,107.538,107.78,7402.0
2020-03-31 17:00:00+00:00,107.778,107.936,107.664,107.699,7735.0
2020-03-31 18:00:00+00:00,107.697,107.84,107.582,107.636,8480.0
2020-03-31 19:00:00+00:00,107.634,107.739,107.497,107.514,7639.0
2020-03-31 20:00:00+00:00,107.516,107.641,107.476,107.557,1671.0
2020-03-31 21:00:00+00:00,107.557,107.604,107.537,107.537,133.0
2020-03-31 22:00:00+00:00,107.542,107.768,107.51,107.766,1647.0
2020-03-31 23:00:00+00:00,107.764,107.764,107.404,107.514,3248.0
2020-04-01 00:00:00+00:00,107.51,107.586,107.256,107.492,8333.0
2020-04-01 01:00:00+00:00,107.494,107.738,107.43,107.713,6469.0
2020-04-01 02:00:00+00:00,107.715,107.941,107.674,107.695,4835.0
2020-04-01 03:00:00+00:00,107.697,107.842,107.631,107.793,3586.0
2020-04-01 04:00:00+00:00,107.792,107.83,107.704,107.76,2257.0
2020-04-01 05:00:00+00:00,107.762,107.815,107.321,107.382,5566.0
2020-04-01 06:00:00+00:00,107.38,107.599,107.286,107.576,7544.0
2020-04-01 07:00:00+00:00,107.574,107.696,107.459,107.652,7426.0
2020-04-01 08:00:00+00:00,107.65,107.79,107.463,107.476,7040.0
2020-04-01 09:00:00+00:00,107.474,107.672,107.43,107.606,5698.0
2020-04-01 10:00:00+00:00,107.607,107.655,107.452,107.573,3999.0
2020-04-01 11:00:00+00:00,107.575,107.652,107.504,107.521,4023.0
2020-04-01 12:00:00+00:00,107.522,107.61,107.298,107.391,5950.0
2020-04-01 13:00:00+00:00,107.392,107.474,107.174,107.218,6944.0
2020-04-01 14:00:00+00:00,107.224,107.388,107.042,107.118,7920.0
2020-04-01 15:00:00+00:00,107.12,107.323,107.018,107.048,5246.0
2020-04-01 16:00:00+00:00,107.049,107.21,106.998,107.085,3785.0
2020-04-01 17:00:00+00:00,107.084,107.328,107.08,107.262,3546.0
2020-04-01 18:00:00+00:00,107.26,107.272,107.101,107.232,3172.0
2020-04-01 19:00:00+00:00,107.231,107.235,106.918,107.134,5109.0
2020-04-01 20:00:00+00:00,107.132,107.196,107.048,107.172,1777.0
2020-04-01 21:00:00+00:00,107.172,107.172,107.048,107.135,159.0
2020-04-01 22:00:00+00:00,107.129,107.234,107.083,107.208,1411.0
2020-04-01 23:00:00+00:00,107.212,107.322,107.19,107.296,2278.0
2020-04-02 00:00:00+00:00,107.295,107.487,107.146,107.415,5835.0
2020-04-02 01:00:00+00:00,107.416,107.572,107.296,107.504,5142.0
2020-04-02 02:00:00+00:00,107.505,107.515,107.373,107.488,2451.0
2020-04-02 03:00:00+00:00,107.486,107.507,107.396,107.432,1857.0
2020-04-02 04:00:00+00:00,107.434,107.53,107.434,107.486,1835.0
2020-04-02 05:00:00+00:00,107.484,107.484,107.258,107.28,3712.0
2020-04-02 06:00:00+00:00,107.278,107.366,107.146,107.332,3980.0
2020-04-02 07:00:00+00:00,107.331,107.364,107.179,107.292,4549.0
2020-04-02 08:00:00+00:00,107.29,107.414,107.258,107.309,3659.0
2020-04-02 09:00:00+00:00,107.31,107.346,107.256,107.301,3370.0
2020-04-02 10:00:00+00:00,107.302,107.445,107.289,107.427,2579.0
2020-04-02 11:00:00+00:00,107.426,107.432,107.296,107.33,3314.0
2020-04-02 12:00:00+00:00,107.328,107.418,107.018,107.19,7327.0
2020-04-02 13:00:00+00:00,107.188,107.378,107.126,107.264,8811.0
2020-04-02 14:00:00+00:00,107.262,108.035,107.246,107.94,11242.0
2020-04-02 15:00:00+00:00,107.938,108.018,107.62,107.856,7938.0
2020-04-02 16:00:00+00:00,107.855,108.095,107.81,107.968,5417.0
2020-04-02 17:00:00+00:00,107.969,108.002,107.858,107.926,4974.0
2020-04-02 18:00:00+00:00,107.924,107.954,107.828,107.832,4556.0
2020-04-02 19:00:00+00:00,107.831,107.968,107.811,107.916,4504.0
2020-04-02 20:00:00+00:00,107.917,107.964,107.827,107.884,1328.0
2020-04-02 21:00:00+00:00,107.884,107.975,107.832,107.856,83.0
2020-04-02 22:00:00+00:00,107.86,108.134,107.855,108.134,1264.0
2020-04-02 23:00:00+00:00,108.132,108.201,107.982,108.034,2563.0
2020-04-03 00:00:00+00:00,108.032,108.144,107.908,108.064,5432.0
2020-04-03 01:00:00+00:00,108.066,108.122,107.922,107.976,3367.0
2020-04-03 02:00:00+00:00,107.974,107.982,107.802,107.913,2751.0
2020-04-03 03:00:00+00:00,107.914,108.038,107.897,107.99,2065.0
2020-04-03 04:00:00+00:00,107.992,108.033,107.914,107.979,2080.0
2020-04-03 05:00:00+00:00,107.978,107.988,107.826,107.923,1850.0
2020-04-03 06:00:00+00:00,107.924,108.04,107.863,107.976,3192.0
2020-04-03 07:00:00+00:00,107.975,108.296,107.957,108.226,7022.0
2020-04-03 08:00:00+00:00,108.227,108.288,108.124,108.264,5212.0
2020-04-03 09:00:00+00:00,108.264,108.512,108.264,108.462,5907.0
2020-04-03 10:00:00+00:00,108.463,108.546,108.421,108.535,4194.0
2020-04-03 11:00:00+00:00,108.536,108.596,108.429,108.493,3621.0
2020-04-03 12:00:00+00:00,108.494,108.589,108.253,108.585,8025.0
2020-04-03 13:00:00+00:00,108.587,108.678,108.418,108.473,6752.0
2020-04-03 14:00:00+00:00,108.476,108.648,108.474,108.504,5966.0
2020-04-03 15:00:00+00:00,108.505,108.618,108.412,108.524,4048.0
2020-04-03 16:00:00+00:00,108.522,108.544,108.36,108.486,3736.0
2020-04-03 17:00:00+00:00,108.487,108.56,108.411,108.43,2129.0
2020-04-03 18:00:00+00:00,108.428,108.457,108.186,108.276,3055.0
2020-04-03 19:00:00+00:00,108.274,108.427,108.24,108.42,3558.0
2020-04-03 20:00:00+00:00,108.418,108.56,108.332,108.528,1270.0
2020-04-05 21:00:00+00:00,108.382,108.467,108.369,108.442,115.0
2020-04-05 22:00:00+00:00,108.446,108.592,108.403,108.458,1660.0
2020-04-05 23:00:00+00:00,108.456,108.744,108.454,108.716,2617.0
2020-04-06 00:00:00+00:00,108.714,109.09,108.672,108.939,8048.0
2020-04-06 01:00:00+00:00,108.942,109.05,108.752,108.882,5727.0
2020-04-06 02:00:00+00:00,108.88,109.005,108.848,108.938,4159.0
2020-04-06 03:00:00+00:00,108.939,108.956,108.818,108.861,2612.0
2020-04-06 04:00:00+00:00,108.859,109.028,108.834,108.937,2651.0
2020-04-06 05:00:00+00:00,108.936,109.13,108.858,109.028,4609.0
2020-04-06 06:00:00+00:00,109.03,109.186,108.944,109.177,3849.0
2020-04-06 07:00:00+00:00,109.175,109.383,109.134,109.18,5425.0
2020-04-06 08:00:00+00:00,109.179,109.303,109.077,109.191,5116.0
2020-04-06 09:00:00+00:00,109.19,109.27,109.126,109.215,3599.0
2020-04-06 10:00:00+00:00,109.214,109.254,109.134,109.14,2438.0
2020-04-06 11:00:00+00:00,109.139,109.139,108.907,108.929,3978.0
2020-04-06 12:00:00+00:00,108.93,109.1,108.844,109.04,4212.0
2020-04-06 13:00:00+00:00,109.041,109.11,108.964,109.034,5500.0
2020-04-06 14:00:00+00:00,109.035,109.178,109.018,109.12,5627.0
2020-04-06 15:00:00+00:00,109.122,109.151,108.99,109.108,4149.0
2020-04-06 16:00:00+00:00,109.11,109.196,108.996,109.019,3559.0
2020-04-06 17:00:00+00:00,109.018,109.088,108.986,109.03,2599.0
2020-04-06 18:00:00+00:00,109.028,109.07,108.932,109.057,2530.0
2020-04-06 19:00:00+00:00,109.056,109.253,109.052,109.155,4275.0
2020-04-06 20:00:00+00:00,109.156,109.246,109.093,109.224,1619.0
2020-04-06 21:00:00+00:00,109.224,109.249,109.208,109.228,124.0
2020-04-06 22:00:00+00:00,109.222,109.28,109.139,109.218,1281.0
2020-04-06 23:00:00+00:00,109.22,109.238,109.078,109.13,2821.0
2020-04-07 00:00:00+00:00,109.132,109.134,108.939,109.013,5638.0
2020-04-07 01:00:00+00:00,109.015,109.088,108.832,108.89,3637.0
2020-04-07 02:00:00+00:00,108.888,108.952,108.719,108.924,3420.0
2020-04-07 03:00:00+00:00,108.923,108.953,108.739,108.782,2720.0
2020-04-07 04:00:00+00:00,108.784,108.841,108.672,108.765,3212.0
2020-04-07 05:00:00+00:00,108.764,108.863,108.721,108.836,3975.0
2020-04-07 06:00:00+00:00,108.834,108.974,108.776,108.844,4733.0
2020-04-07 07:00:00+00:00,108.845,108.954,108.786,108.878,6315.0
2020-04-07 08:00:00+00:00,108.88,108.942,108.84,108.874,4108.0
2020-04-07 09:00:00+00:00,108.876,109.103,108.873,109.06,3683.0
2020-04-07 10:00:00+00:00,109.058,109.146,108.99,109.086,3615.0
2020-04-07 11:00:00+00:00,109.087,109.13,108.945,108.959,4351.0
2020-04-07 12:00:00+00:00,108.96,109.022,108.824,108.998,5675.0
2020-04-07 13:00:00+00:00,108.998,109.078,108.938,109.014,6401.0
2020-04-07 14:00:00+00:00,109.013,109.066,108.836,108.98,7853.0
2020-04-07 15:00:00+00:00,108.978,109.081,108.92,108.976,5172.0
2020-04-07 16:00:00+00:00,108.975,109.0,108.824,108.836,3973.0
2020-04-07 17:00:00+00:00,108.838,108.99,108.83,108.929,3418.0
2020-04-07 18:00:00+00:00,108.93,108.934,108.772,108.86,4263.0
2020-04-07 19:00:00+00:00,108.862,108.902,108.752,108.76,4409.0
2020-04-07 20:00:00+00:00,108.761,108.843,108.722,108.766,1402.0
2020-04-07 21:00:00+00:00,108.766,108.819,108.702,108.778,200.0
2020-04-07 22:00:00+00:00,108.774,108.84,108.738,108.802,1542.0
2020-04-07 23:00:00+00:00,108.8,108.802,108.616,108.676,2643.0
2020-04-08 00:00:00+00:00,108.674,108.702,108.506,108.624,5073.0
2020-04-08 01:00:00+00:00,108.622,108.873,108.587,108.718,5256.0
2020-04-08 02:00:00+00:00,108.72,108.841,108.664,108.834,3135.0
2020-04-08 03:00:00+00:00,108.832,108.865,108.75,108.854,2543.0
2020-04-08 04:00:00+00:00,108.856,108.966,108.822,108.892,3411.0
2020-04-08 05:00:00+00:00,108.893,109.005,108.84,108.868,3446.0
2020-04-08 06:00:00+00:00,108.87,108.912,108.748,108.78,5180.0
2020-04-08 07:00:00+00:00,108.782,108.884,108.755,108.84,4499.0
2020-04-08 08:00:00+00:00,108.839,108.895,108.742,108.878,3250.0
2020-04-08 09:00:00+00:00,108.877,108.902,108.792,108.841,3041.0
2020-04-08 10:00:00+00:00,108.84,108.871,108.784,108.839,2700.0
2020-04-08 11:00:00+00:00,108.838,108.943,108.818,108.9,3547.0
2020-04-08 12:00:00+00:00,108.901,108.932,108.846,108.931,3285.0
2020-04-08 13:00:00+00:00,108.93,109.102,108.702,108.766,7896.0
2020-04-08 14:00:00+00:00,108.767,108.83,108.596,108.723,6924.0
2020-04-08 15:00:00+00:00,108.722,108.818,108.65,108.704,4464.0
2020-04-08 16:00:00+00:00,108.702,108.763,108.608,108.64,3361.0
2020-04-08 17:00:00+00:00,108.639,108.75,108.615,108.744,2831.0
2020-04-08 18:00:00+00:00,108.74,108.837,108.701,108.824,2505.0
2020-04-08 19:00:00+00:00,108.825,108.884,108.803,108.852,3084.0
2020-04-08 20:00:00+00:00,108.853,108.914,108.83,108.83,830.0
2020-04-08 21:00:00+00:00,108.83,108.882,108.825,108.85,63.0
2020-04-08 22:00:00+00:00,108.846,108.902,108.836,108.866,613.0
2020-04-08 23:00:00+00:00,108.864,108.992,108.852,108.936,1443.0
2020-04-09 00:00:00+00:00,108.938,109.045,108.835,109.013,4839.0
2020-04-09 01:00:00+00:00,109.012,109.064,108.902,108.996,4240.0
2020-04-09 02:00:00+00:00,108.998,109.019,108.916,108.93,2684.0
2020-04-09 03:00:00+00:00,108.93,108.974,108.908,108.965,1717.0
2020-04-09 04:00:00+00:00,108.964,108.996,108.894,108.995,2225.0
2020-04-09 05:00:00+00:00,108.996,108.996,108.893,108.893,2167.0
2020-04-09 06:00:00+00:00,108.894,109.002,108.884,108.93,4554.0
2020-04-09 07:00:00+00:00,108.929,108.972,108.892,108.933,4349.0
2020-04-09 08:00:00+00:00,108.932,108.961,108.852,108.894,3213.0
2020-04-09 09:00:00+00:00,108.895,108.908,108.798,108.808,3005.0
2020-04-09 10:00:00+00:00,108.808,108.84,108.726,108.828,3784.0
2020-04-09 11:00:00+00:00,108.827,108.918,108.82,108.885,3988.0
2020-04-09 12:00:00+00:00,108.886,108.914,108.809,108.836,6320.0
2020-04-09 13:00:00+00:00,108.837,108.853,108.6,108.648,9853.0
2020-04-09 14:00:00+00:00,108.647,108.72,108.472,108.525,9353.0
2020-04-09 15:00:00+00:00,108.523,108.595,108.356,108.38,6004.0
2020-04-09 16:00:00+00:00,108.381,108.446,108.326,108.384,4250.0
2020-04-09 17:00:00+00:00,108.382,108.384,108.208,108.319,4644.0
2020-04-09 18:00:00+00:00,108.317,108.486,108.312,108.48,5598.0
2020-04-09 19:00:00+00:00,108.482,108.488,108.38,108.401,4308.0
2020-04-09 20:00:00+00:00,108.402,108.512,108.374,108.495,968.0
2020-04-09 21:00:00+00:00,108.495,108.495,108.427,108.473,39.0
2020-04-09 22:00:00+00:00,108.469,108.531,108.459,108.512,160.0
2020-04-09 23:00:00+00:00,108.507,108.585,108.496,108.565,322.0
2020-04-10 00:00:00+00:00,108.558,108.59,108.394,108.563,1507.0
2020-04-10 01:00:00+00:00,108.565,108.565,108.488,108.496,1015.0
2020-04-10 02:00:00+00:00,108.497,108.541,108.46,108.488,865.0
2020-04-10 03:00:00+00:00,108.486,108.502,108.38,108.384,591.0
2020-04-10 04:00:00+00:00,108.38,108.45,108.327,108.432,881.0
2020-04-10 05:00:00+00:00,108.43,108.454,108.346,108.414,841.0
2020-04-10 06:00:00+00:00,108.412,108.445,108.351,108.366,598.0
2020-04-10 07:00:00+00:00,108.368,108.406,108.331,108.404,325.0
2020-04-10 08:00:00+00:00,108.399,108.407,108.357,108.384,404.0
2020-04-10 09:00:00+00:00,108.382,108.437,108.37,108.437,360.0
2020-04-10 10:00:00+00:00,108.434,108.44,108.404,108.418,405.0
2020-04-10 11:00:00+00:00,108.42,108.481,108.415,108.458,1003.0
2020-04-10 12:00:00+00:00,108.462,108.467,108.416,108.464,543.0
2020-04-10 13:00:00+00:00,108.462,108.478,108.42,108.46,604.0
2020-04-10 14:00:00+00:00,108.456,108.456,108.415,108.423,138.0
2020-04-10 15:00:00+00:00,108.426,108.438,108.39,108.4,513.0
2020-04-10 16:00:00+00:00,108.398,108.404,108.354,108.376,319.0
2020-04-10 17:00:00+00:00,108.372,108.417,108.368,108.416,189.0
2020-04-10 18:00:00+00:00,108.422,108.43,108.39,108.39,87.0
2020-04-10 19:00:00+00:00,108.394,108.438,108.39,108.405,144.0
2020-04-10 20:00:00+00:00,108.411,108.502,108.395,108.465,171.0
2020-04-12 21:00:00+00:00,108.403,108.522,108.403,108.458,108.0
2020-04-12 22:00:00+00:00,108.462,108.528,108.27,108.331,2510.0
2020-04-12 23:00:00+00:00,108.333,108.392,108.257,108.344,2669.0
2020-04-13 00:00:00+00:00,108.342,108.38,108.208,108.22,3524.0
2020-04-13 01:00:00+00:00,108.222,108.234,107.996,108.118,3478.0
2020-04-13 02:00:00+00:00,108.119,108.176,108.07,108.098,1928.0
2020-04-13 03:00:00+00:00,108.097,108.126,108.043,108.059,1439.0
2020-04-13 04:00:00+00:00,108.06,108.06,107.855,107.891,2399.0
2020-04-13 05:00:00+00:00,107.892,107.954,107.855,107.944,1735.0
2020-04-13 06:00:00+00:00,107.942,107.942,107.797,107.842,2657.0
2020-04-13 07:00:00+00:00,107.844,107.895,107.793,107.888,2425.0
2020-04-13 08:00:00+00:00,107.89,108.026,107.878,107.952,2363.0
2020-04-13 09:00:00+00:00,107.95,108.019,107.936,107.954,1152.0
2020-04-13 10:00:00+00:00,107.953,108.088,107.953,108.024,2224.0
2020-04-13 11:00:00+00:00,108.023,108.072,107.84,107.862,2295.0
2020-04-13 12:00:00+00:00,107.864,107.982,107.863,107.904,3574.0
2020-04-13 13:00:00+00:00,107.903,107.938,107.817,107.834,4731.0
2020-04-13 14:00:00+00:00,107.835,107.862,107.684,107.74,5543.0
2020-04-13 15:00:00+00:00,107.74,107.756,107.564,107.593,3677.0
2020-04-13 16:00:00+00:00,107.594,107.675,107.557,107.579,2685.0
2020-04-13 17:00:00+00:00,107.58,107.614,107.522,107.559,2347.0
2020-04-13 18:00:00+00:00,107.56,107.576,107.502,107.512,2068.0
2020-04-13 19:00:00+00:00,107.514,107.678,107.513,107.662,2156.0
2020-04-13 20:00:00+00:00,107.66,107.768,107.659,107.768,810.0
2020-04-13 21:00:00+00:00,107.768,107.772,107.714,107.731,92.0
2020-04-13 22:00:00+00:00,107.728,107.733,107.684,107.699,571.0
2020-04-13 23:00:00+00:00,107.698,107.714,107.584,107.628,1037.0
2020-04-14 00:00:00+00:00,107.626,107.676,107.54,107.604,2814.0
2020-04-14 01:00:00+00:00,107.606,107.672,107.558,107.656,2817.0
2020-04-14 02:00:00+00:00,107.654,107.676,107.587,107.672,2416.0
2020-04-14 03:00:00+00:00,107.671,107.681,107.613,107.62,1628.0
2020-04-14 04:00:00+00:00,107.622,107.76,107.62,107.695,2047.0
2020-04-14 05:00:00+00:00,107.694,107.737,107.66,107.713,1853.0
2020-04-14 06:00:00+00:00,107.712,107.758,107.657,107.683,3571.0
2020-04-14 07:00:00+00:00,107.684,107.719,107.655,107.672,3629.0
2020-04-14 08:00:00+00:00,107.671,107.671,107.558,107.562,2712.0
2020-04-14 09:00:00+00:00,107.564,107.572,107.382,107.453,3707.0
2020-04-14 10:00:00+00:00,107.452,107.536,107.428,107.431,2545.0
2020-04-14 11:00:00+00:00,107.432,107.444,107.302,107.312,3401.0
2020-04-14 12:00:00+00:00,107.311,107.386,107.24,107.371,4797.0
2020-04-14 13:00:00+00:00,107.372,107.448,107.258,107.281,5366.0
2020-04-14 14:00:00+00:00,107.282,107.325,107.174,107.216,5947.0
2020-04-14 15:00:00+00:00,107.217,107.236,107.058,107.084,4438.0
2020-04-14 16:00:00+00:00,107.086,107.164,107.048,107.088,3248.0
2020-04-14 17:00:00+00:00,107.089,107.124,106.983,106.992,2858.0
2020-04-14 18:00:00+00:00,106.994,107.202,106.994,107.172,3127.0
2020-04-14 19:00:00+00:00,107.173,107.23,107.134,107.144,2645.0
2020-04-14 20:00:00+00:00,107.145,107.236,107.137,107.218,885.0
2020-04-14 21:00:00+00:00,107.218,107.218,107.142,107.142,134.0
2020-04-14 22:00:00+00:00,107.13,107.2,107.13,107.184,779.0
2020-04-14 23:00:00+00:00,107.182,107.188,107.078,107.114,1028.0
2020-04-15 00:00:00+00:00,107.116,107.174,106.926,107.124,4641.0
2020-04-15 01:00:00+00:00,107.124,107.203,107.01,107.073,3708.0
2020-04-15 02:00:00+00:00,107.072,107.134,107.016,107.118,1960.0
2020-04-15 03:00:00+00:00,107.12,107.163,107.083,107.103,2005.0
2020-04-15 04:00:00+00:00,107.104,107.115,107.064,107.076,1158.0
2020-04-15 05:00:00+00:00,107.077,107.102,107.004,107.05,1745.0
2020-04-15 06:00:00+00:00,107.051,107.134,106.994,107.066,4098.0
2020-04-15 07:00:00+00:00,107.064,107.406,107.004,107.36,5986.0
2020-04-15 08:00:00+00:00,107.358,107.513,107.332,107.452,5443.0
2020-04-15 09:00:00+00:00,107.45,107.462,107.334,107.372,3535.0
2020-04-15 10:00:00+00:00,107.37,107.383,107.266,107.36,3775.0
2020-04-15 11:00:00+00:00,107.36,107.423,107.32,107.374,3048.0
2020-04-15 12:00:00+00:00,107.376,107.611,107.367,107.552,5937.0
2020-04-15 13:00:00+00:00,107.55,107.866,107.548,107.84,8141.0
2020-04-15 14:00:00+00:00,107.842,107.842,107.386,107.416,8018.0
2020-04-15 15:00:00+00:00,107.418,107.506,107.387,107.426,5902.0
2020-04-15 16:00:00+00:00,107.424,107.524,107.346,107.371,4051.0
2020-04-15 17:00:00+00:00,107.37,107.496,107.367,107.403,3804.0
2020-04-15 18:00:00+00:00,107.402,107.456,107.251,107.454,3568.0
2020-04-15 19:00:00+00:00,107.453,107.59,107.392,107.586,3226.0
2020-04-15 20:00:00+00:00,107.588,107.597,107.42,107.438,1479.0
2020-04-15 21:00:00+00:00,107.438,107.438,107.32,107.384,2068.0
2020-04-15 22:00:00+00:00,107.388,107.476,107.379,107.437,755.0
2020-04-15 23:00:00+00:00,107.435,107.63,107.426,107.619,1245.0
2020-04-16 00:00:00+00:00,107.62,107.748,107.592,107.698,4119.0
2020-04-16 01:00:00+00:00,107.698,107.895,107.698,107.894,3418.0
2020-04-16 02:00:00+00:00,107.892,107.916,107.814,107.842,2436.0
2020-04-16 03:00:00+00:00,107.84,108.008,107.828,107.964,2138.0
2020-04-16 04:00:00+00:00,107.966,108.084,107.922,107.928,2413.0
2020-04-16 05:00:00+00:00,107.93,107.978,107.824,107.862,2542.0
2020-04-16 06:00:00+00:00,107.863,107.916,107.718,107.794,4371.0
2020-04-16 07:00:00+00:00,107.794,107.858,107.731,107.826,5519.0
2020-04-16 08:00:00+00:00,107.824,107.834,107.695,107.709,3733.0
2020-04-16 09:00:00+00:00,107.71,107.831,107.71,107.758,3239.0
2020-04-16 10:00:00+00:00,107.76,107.777,107.612,107.662,3729.0
2020-04-16 11:00:00+00:00,107.66,107.724,107.602,107.688,3671.0
2020-04-16 12:00:00+00:00,107.688,107.69,107.42,107.508,5751.0
2020-04-16 13:00:00+00:00,107.506,107.607,107.436,107.452,6184.0
2020-04-16 14:00:00+00:00,107.454,107.596,107.165,107.546,9673.0
2020-04-16 15:00:00+00:00,107.547,107.822,107.536,107.724,8095.0
2020-04-16 16:00:00+00:00,107.725,107.838,107.657,107.72,6245.0
2020-04-16 17:00:00+00:00,107.719,107.743,107.58,107.66,4172.0
2020-04-16 18:00:00+00:00,107.66,107.688,107.612,107.635,2970.0
2020-04-16 19:00:00+00:00,107.634,107.752,107.62,107.702,3596.0
